holiday,temp,rain_1h,snow_1h,clouds_all,date_time_year,date_time_month,date_time_day,date_time_hour,date_time_dayofweek,date_time_quarter,date_time_month_sin,date_time_month_cos,date_time_dayofweek_sin,date_time_dayofweek_cos,date_time_hour_sin,date_time_hour_cos,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm,weather_description_SQUALLS,weather_description_Sky is Clear,weather_description_broken clouds,weather_description_drizzle,weather_description_few clouds,weather_description_fog,weather_description_freezing rain,weather_description_haze,weather_description_heavy intensity drizzle,weather_description_heavy intensity rain,weather_description_heavy snow,weather_description_light intensity drizzle,weather_description_light intensity shower rain,weather_description_light rain,weather_description_light shower snow,weather_description_light snow,weather_description_mist,weather_description_moderate rain,weather_description_overcast clouds,weather_description_proximity shower rain,weather_description_proximity thunderstorm,weather_description_proximity thunderstorm with drizzle,weather_description_proximity thunderstorm with rain,weather_description_scattered clouds,weather_description_shower drizzle,weather_description_sky is clear,weather_description_smoke,weather_description_snow,weather_description_thunderstorm,weather_description_thunderstorm with heavy rain,weather_description_thunderstorm with light drizzle,weather_description_thunderstorm with light rain,weather_description_thunderstorm with rain,weather_description_very heavy rain,date_time_is_weekend_True,traffic_volume
-0.036745455504153535,0.8335158712462941,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2018,5,25,6,4,2,0.7075333410155042,-1.1688501643586884,-0.6177794314907229,-1.281758346474594,1.3725719428330574,-0.003417514888249071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9193511102158632
-0.036745455504153535,-0.937887200849794,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2016,4,12,3,1,2,1.229833242441893,-0.6551883889069553,1.109347392905296,0.8646357714545054,0.9604379225115671,1.0022980066059464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4739155449014583
-0.036745455504153535,0.7536735763484603,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2018,6,11,7,0,2,-0.0059415927270502124,-1.3568634231270404,-0.0013750045379901782,1.3947513401221365,1.3246257109007866,-0.3715349447354392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5296241436294182
-0.036745455504153535,-0.6866188022007216,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2012,12,5,6,2,4,-0.005941592727050736,1.449836713753299,1.3836731704659537,-0.32652309895474846,1.3725719428330574,-0.003417514888249071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3124167619410019
-0.036745455504153535,0.8515195259781603,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2015,9,16,6,2,3,-1.4328914602121599,0.04648664531312901,1.3836731704659537,-0.32652309895474846,1.3725719428330574,-0.003417514888249071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3149076722814654
-0.036745455504153535,-1.729265241454804,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2014,2,4,17,1,1,1.2298332424418927,0.7481616795332142,1.109347392905296,0.8646357714545054,-1.3937089486286338,-0.3715349447354392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4220168169213956
-0.036745455504153535,0.0037822183864409096,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2017,4,24,2,0,2,1.229833242441893,-0.6551883889069553,-0.0013750045379901782,1.3947513401221365,0.6690151619845668,1.2283274121406844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.495835555897537
-0.036745455504153535,-0.48936136774724787,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2017,1,21,6,5,1,0.7075333410155042,1.261823454984947,-1.3864231795419342,-0.32652309895474874,1.3725719428330574,-0.003417514888249071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0738753442230218
-0.036745455504153535,-0.5966005285413994,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2016,4,7,7,3,2,1.229833242441893,-0.6551883889069553,0.6150294224147428,-1.281758346474594,1.3246257109007866,-0.3715349447354392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.726406060526034
-0.036745455504153535,-0.4016913968790363,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2012,12,16,0,6,4,-0.005941592727050736,1.449836713753299,-1.1120974019812766,0.8646357714545051,-0.03454161886392358,1.4188790154979722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.079853529040134
-0.036745455504153535,-0.15981620939441996,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2017,10,24,23,1,4,-1.2417164278959933,0.7481616795332142,1.109347392905296,0.8646357714545054,-0.3987294072531443,1.3704154364531362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0644098849292605
-0.036745455504153535,-1.4380756953568192,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2018,4,7,4,5,2,1.229833242441893,-0.6551883889069553,-1.3864231795419342,-0.32652309895474874,1.184054471575264,0.7077307503048617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4564791725182138
-0.036745455504153535,-1.4482516741183076,-0.12957138778379396,-0.030712737714604796,-1.1216567806890074,2018,1,29,18,0,1,0.7075333410155042,1.261823454984947,-0.0013750045379901782,1.3947513401221365,-1.4416551805609044,-0.0034175148882494193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5083509040393873
-0.036745455504153535,0.8157470467935425,-0.12957138778379396,-0.030712737714604796,-0.9429611617037165,2016,10,14,20,4,4,-1.2417164278959933,0.7481616795332142,-0.6177794314907229,-1.281758346474594,-1.253137709303111,0.7077307503048617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23194764914636198
-0.036745455504153535,0.33176184154519506,-0.12957138778379396,-0.030712737714604796,0.6652994091639008,2013,4,30,2,1,2,1.229833242441893,-0.6551883889069553,1.109347392905296,0.8646357714545054,0.6690151619845668,1.2283274121406844,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4898573710804246
-0.036745455504153535,1.0605184743872007,-0.12957138778379396,-0.030712737714604796,-1.2492965085356436,2016,6,19,7,6,2,-0.0059415927270502124,-1.3568634231270404,-1.1120974019812766,0.8646357714545051,1.3246257109007866,-0.3715349447354392,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.766497008209827
-0.036745455504153535,0.4178662772193284,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2018,5,21,2,0,2,0.7075333410155042,-1.1688501643586884,-0.0013750045379901782,1.3947513401221365,0.6690151619845668,1.2283274121406844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4669409959481605
-0.036745455504153535,-0.04161830224173863,0.11969186549932699,-0.030712737714604796,1.0482185927038097,2016,5,13,13,4,2,0.7075333410155042,-1.1688501643586884,-0.6177794314907229,-1.281758346474594,-0.3987294072531432,-1.377250466229635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0473839017156865
-0.036745455504153535,1.0378182140731087,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2015,9,7,21,0,3,-1.4328914602121599,0.04648664531312901,-0.0013750045379901782,1.3947513401221365,-1.0295211602394145,1.0022980066059461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.47655504457987674
-0.036745455504153535,-1.2525597748589077,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2012,12,29,8,5,4,-0.005941592727050736,1.449836713753299,-1.3864231795419342,-0.32652309895474874,1.1840544715752641,-0.7145657800813595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7430824510094702
-0.036745455504153535,-0.15981620939441996,-0.12957138778379396,-0.030712737714604796,0.6652994091639008,2014,3,13,23,3,1,1.421008274758059,0.04648664531312935,0.6150294224147428,-1.281758346474594,-0.3987294072531443,1.3704154364531362,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9842025719663361
-0.036745455504153535,-1.5116558494783534,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2013,1,4,17,4,1,0.7075333410155042,1.261823454984947,-0.6177794314907229,-1.281758346474594,-1.3937089486286338,-0.3715349447354392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3124167619410019
-0.036745455504153535,-0.7969890333830252,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2015,12,2,6,2,4,-0.005941592727050736,1.449836713753299,1.3836731704659537,-0.32652309895474846,1.3725719428330574,-0.003417514888249071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2785403813106986
-0.036745455504153535,-2.0478516534491087,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2014,2,6,11,3,1,1.2298332424418927,0.7481616795332142,0.6150294224147428,-1.281758346474594,0.32964616952529635,-1.3772504662296348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6652782554885872
-0.036745455504153535,0.9454516376226714,-0.12957138778379396,-0.030712737714604796,-1.2492965085356436,2013,9,27,1,4,3,-1.4328914602121599,0.04648664531312901,-0.6177794314907229,-1.281758346474594,0.32964616952529596,1.3704154364531367,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4350573435902279
-0.036745455504153535,-1.9390469574608813,-0.12957138778379396,-0.030712737714604796,0.6652994091639008,2013,1,14,9,0,1,0.7075333410155042,1.261823454984947,-0.0013750045379901782,1.3947513401221365,0.9604379225115671,-1.0091330363824447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7011473643912615
-0.036745455504153535,-0.7179295060822283,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2016,11,26,6,5,4,-0.7194165264696057,1.2618234549849463,-1.3864231795419342,-0.32652309895474874,1.3725719428330574,-0.003417514888249071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1765008502501175
-0.036745455504153535,0.42647672078674304,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2017,6,7,7,2,2,-0.0059415927270502124,-1.3568634231270404,1.3836731704659537,-0.32652309895474846,1.3246257109007866,-0.3715349447354392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3208858570985778
-0.036745455504153535,-1.0208605661357797,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2017,12,15,3,4,4,-0.005941592727050736,1.449836713753299,-0.6177794314907229,-1.281758346474594,0.9604379225115671,1.0022980066059464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4340609794540424
-0.036745455504153535,-0.5183237688376394,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2014,3,21,9,4,1,1.421008274758059,0.04648664531312935,-0.6177794314907229,-1.281758346474594,0.9604379225115671,-1.0091330363824447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7509655712005313
-0.036745455504153535,1.4558161108911896,-0.12957138778379396,-0.030712737714604796,-1.1216567806890074,2017,9,14,20,3,3,-1.4328914602121599,0.04648664531312901,0.6150294224147428,-1.281758346474594,-1.253137709303111,0.7077307503048617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05749613241549558
-0.036745455504153535,-0.7547195831429931,-0.12957138778379396,-0.030712737714604796,-0.7387375971490985,2017,10,31,20,1,4,-1.2417164278959933,0.7481616795332142,1.109347392905296,0.8646357714545054,-1.253137709303111,0.7077307503048617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16967489063477473
-0.036745455504153535,-1.7081305163347902,-0.12957138778379396,-0.030712737714604796,0.38449200790130095,2013,12,8,11,6,4,-0.005941592727050736,1.449836713753299,-1.1120974019812766,0.8646357714545051,0.32964616952529635,-1.3772504662296348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.22198400778450803
-0.036745455504153535,-0.5966005285413994,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2014,3,21,0,4,1,1.421008274758059,0.04648664531312935,-0.6177794314907229,-1.281758346474594,-0.03454161886392358,1.4188790154979722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.2811190845495841
-0.036745455504153535,1.0307733056997723,-0.12957138778379396,-0.030712737714604796,-0.7387375971490985,2018,6,16,10,5,2,-0.0059415927270502124,-1.3568634231270404,-1.3864231795419342,-0.32652309895474874,0.6690151619845668,-1.2351624419171827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12375434747182443
-0.036745455504153535,-1.3942407099227134,-0.12957138778379396,-0.030712737714604796,-0.22817868576255326,2012,12,30,12,6,4,-0.005941592727050736,1.449836713753299,-1.1120974019812766,0.8646357714545051,-0.03454161886392341,-1.4257140452744703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34145991122833347
-0.036745455504153535,0.8939455297376006,-0.12957138778379396,-0.030712737714604796,1.0992744838424642,2016,10,15,11,5,4,-1.2417164278959933,0.7481616795332142,-1.3864231795419342,-0.32652309895474874,0.32964616952529635,-1.3772504662296348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4052272159441988
-0.036745455504153535,0.6746140490476634,-0.12957138778379396,-0.030712737714604796,0.6652994091639008,2017,4,14,18,4,2,1.229833242441893,-0.6551883889069553,-0.6177794314907229,-1.281758346474594,-1.4416551805609044,-0.0034175148882494193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8590710799766468
-0.036745455504153535,0.8523022935751972,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2017,10,7,18,5,4,-1.2417164278959933,0.7481616795332142,-1.3864231795419342,-0.32652309895474874,-1.4416551805609044,-0.0034175148882494193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8271874276187141
-0.036745455504153535,1.5951487431638802,1.6451829755920273,-0.030712737714604796,-0.22817868576255326,2014,8,1,17,4,3,-1.2417164278959933,-0.6551883889069562,-0.6177794314907229,-1.281758346474594,-1.3937089486286338,-0.3715349447354392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1559875925598948
-0.036745455504153535,1.3266594573799828,-0.12957138778379396,-0.030712737714604796,-0.22817868576255326,2018,7,5,12,3,3,-0.7194165264696047,-1.1688501643586886,0.6150294224147428,-1.281758346474594,-0.03454161886392341,-1.4257140452744703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5731145728914381
-0.036745455504153535,0.48048768498233724,-0.12957138778379396,-0.030712737714604796,-0.7387375971490985,2016,11,8,15,1,4,-0.7194165264696057,1.2618234549849463,1.109347392905296,0.8646357714545054,-1.0295211602394136,-1.0091330363824453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1221112119295913
-0.036745455504153535,0.8115983785292434,-0.12957138778379396,-0.030712737714604796,-0.7387375971490985,2016,5,2,16,0,2,0.7075333410155042,-1.1688501643586884,-0.0013750045379901782,1.3947513401221365,-1.253137709303111,-0.7145657800813605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3721986101121257
-0.036745455504153535,-0.5230203744198652,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2018,2,15,15,3,1,1.2298332424418927,0.7481616795332142,0.6150294224147428,-1.281758346474594,-1.0295211602394136,-1.0091330363824453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284518566127811
-0.036745455504153535,0.3239341655748173,0.11969186549932699,-0.030712737714604796,-1.2237685629663164,2018,8,30,3,3,3,-1.2417164278959933,-0.6551883889069562,0.6150294224147428,-1.281758346474594,0.9604379225115671,1.0022980066059464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4335627973859497
-0.036745455504153535,-0.5926866905562105,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2016,4,2,21,5,2,1.229833242441893,-0.6551883889069553,-1.3864231795419342,-0.32652309895474874,-1.0295211602394145,1.0022980066059461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1995658147203366
-0.036745455504153535,0.7309733160343683,-0.12957138778379396,-0.030712737714604796,-1.2492965085356436,2013,7,11,4,3,3,-0.7194165264696047,-1.1688501643586886,0.6150294224147428,-1.281758346474594,1.184054471575264,0.7077307503048617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1979226791781035
-0.036745455504153535,-0.8854417718482736,-0.12957138778379396,-0.030712737714604796,0.6652994091639008,2018,1,7,13,6,1,0.7075333410155042,1.261823454984947,-1.1120974019812766,0.8646357714545051,-0.3987294072531432,-1.377250466229635,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39825266699090106
-0.036745455504153535,-0.3343733835338017,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2013,3,31,7,6,1,1.421008274758059,0.04648664531312935,-1.1120974019812766,0.8646357714545051,1.3246257109007866,-0.3715349447354392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1745081219777467
-0.036745455504153535,-0.2850590249204332,-0.12957138778379396,-0.030712737714604796,0.6652994091639008,2018,1,18,16,3,1,0.7075333410155042,1.261823454984947,0.6150294224147428,-1.281758346474594,-1.253137709303111,-0.7145657800813605,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6247769186351237
-0.036745455504153535,-0.5676381274510078,-0.12957138778379396,-0.030712737714604796,0.6652994091639008,2018,4,9,21,0,2,1.229833242441893,-0.6551883889069553,-0.0013750045379901782,1.3947513401221365,-1.0295211602394145,1.0022980066059461,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.606580564352071
-0.036745455504153535,-2.20049133487144,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2016,1,10,12,6,1,0.7075333410155042,1.261823454984947,-1.1120974019812766,0.8646357714545051,-0.03454161886392341,-1.4257140452744703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.06347431723260796
-0.036745455504153535,1.1450573748672601,-0.12957138778379396,-0.030712737714604796,-0.7387375971490985,2016,5,22,10,6,2,0.7075333410155042,-1.1688501643586884,-1.1120974019812766,0.8646357714545051,0.6690151619845668,-1.2351624419171827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16809255153207456
-0.036745455504153535,0.12276289313615465,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2013,4,25,15,3,2,1.229833242441893,-0.6551883889069553,0.6150294224147428,-1.281758346474594,-1.0295211602394136,-1.0091330363824453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6247769186351237
-0.036745455504153535,-2.0055822032090793,-0.12957138778379396,-0.030712737714604796,-1.1216567806890074,2014,1,8,12,2,1,0.7075333410155042,1.261823454984947,1.3836731704659537,-0.32652309895474846,-0.03454161886392341,-1.4257140452744703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5950345838875167
-0.036745455504153535,-0.37742560137087056,-0.12957138778379396,-0.030712737714604796,-1.2237685629663164,2015,10,2,7,4,4,-1.2417164278959933,0.7481616795332142,-0.6177794314907229,-1.281758346474594,1.3246257109007866,-0.3715349447354392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5440714236041067
-0.036745455504153535,1.4338986181741344,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2018,8,17,13,4,3,-1.2417164278959933,-0.6551883889069562,-0.6177794314907229,-1.281758346474594,-0.3987294072531432,-1.377250466229635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775038164960766
-0.036745455504153535,0.6268652256283688,-0.12957138778379396,-0.030712737714604796,-1.0450729439810256,2014,5,24,3,5,2,0.7075333410155042,-1.1688501643586884,-1.3864231795419342,-0.32652309895474874,0.9604379225115671,1.0022980066059464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.4121409684579638
-0.036745455504153535,1.5419205465653227,-0.12957138778379396,-0.030712737714604796,-0.22817868576255326,2017,7,16,16,6,3,-0.7194165264696047,-1.1688501643586886,-1.1120974019812766,0.8646357714545051,-1.253137709303111,-0.7145657800813605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4934054419966064
-0.036745455504153535,-0.7805509138452327,-0.12957138778379396,-0.030712737714604796,1.0482185927038097,2018,4,3,5,1,2,1.229833242441893,-0.6551883889069553,1.109347392905296,0.8646357714545054,1.3246257109007866,0.364699914958941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354002255829073
